,word1,word2,relation
1160,peach,round,attri
1161,peach,soft,attri
1162,peach,sweet,attri
1163,peach,tasty,attri
1164,peach,unripe,attri
1165,frigate,new,attri
1166,frigate,old,attri
1167,peach,delicious,attri
1168,pineapple,rotten,attri
1169,pineapple,sweet,attri
1170,pineapple,tasty,attri
1171,strawberry,red,attri
1172,strawberry,ripe,attri
1173,strawberry,rotten,attri
1174,strawberry,small,attri
1175,strawberry,soft,attri
1176,strawberry,sweet,attri
1177,strawberry,tasty,attri
1178,strawberry,unripe,attri
1179,bed,antique,attri
1180,bed,comfortable,attri
1181,bed,cosy,attri
1182,bed,flat,attri
1183,bed,hard,attri
1184,bed,heavy,attri
1185,strawberry,juicy,attri
1186,bed,long,attri
1187,bed,old,attri
1188,bed,rectangular,attri
1189,bed,round,attri
1190,bed,soft,attri
1191,bed,uncomfortable,attri
1192,bed,warm,attri
1193,donkey,young,attri
1194,donkey,useful,attri
1195,donkey,stubborn,attri
1196,donkey,strong,attri
1197,donkey,powerful,attri
1198,donkey,old,attri
1199,donkey,large,attri
1200,donkey,herbivorous,attri
1201,bed,new,attri
1202,strawberry,fresh,attri
1203,strawberry,edible,attri
1204,strawberry,delicious,attri
1205,pineapple,tropical,attri
1206,pineapple,unripe,attri
1207,pineapple,yellow,attri
1208,elephant,young,attri
1209,elephant,wild,attri
1210,elephant,white,attri
1211,elephant,old,attri
1212,elephant,large,attri
1213,elephant,huge,attri
1214,elephant,heavy,attri
1215,elephant,grey,attri
1216,elephant,gray,attri
1217,elephant,giant,attri
1218,elephant,endangered,attri
1219,elephant,big,attri
1220,elephant,indian,attri
1221,elephant,asian,attri
1222,plum,unripe,attri
1223,plum,tasty,attri
1224,plum,sweet,attri
1225,plum,small,attri
1226,plum,round,attri
1227,plum,rotten,attri
1228,fox,carnivorous,attri
1229,plum,ripe,attri
1230,plum,purple,attri
1231,plum,juicy,attri
1232,plum,fresh,attri
1233,plum,edible,attri
1234,plum,delicious,attri
1235,elephant,african,attri
1236,plum,red,attri
1237,fox,clever,attri
1238,fox,cunning,attri
1239,fox,fast,attri
1240,grape,delicious,attri
1241,grape,edible,attri
1242,grape,fresh,attri
1243,grape,green,attri
1244,grape,juicy,attri
1245,grape,purple,attri
1246,grape,red,attri
1247,grape,ripe,attri
1248,grape,rotten,attri
1249,grape,round,attri
1250,grape,small,attri
1251,grape,sweet,attri
1252,grape,tasty,attri
1253,grape,unripe,attri
1254,train,slow,attri
1255,train,slow,attri
1256,train,old,attri
1257,train,noisy,attri
1258,train,new,attri
1259,train,luxury,attri
1260,train,luxurious,attri
1261,train,loud,attri
1262,train,long,attri
1263,train,large,attri
1264,train,heavy,attri
1265,train,full,attri
1266,train,fast,attri
1267,train,expensive,attri
1268,train,empty,attri
1269,train,electrical,attri
1270,train,short,attri
1271,cranberry,unripe,attri
1272,cranberry,tasty,attri
1273,cranberry,tart,attri
1274,coconut,hard,attri
1275,coconut,ripe,attri
1276,coconut,rotten,attri
1277,coconut,round,attri
1278,coconut,sweet,attri
1279,coconut,tasty,attri
1280,coconut,tropical,attri
1281,coconut,unripe,attri
1282,coconut,white,attri
1283,goat,young,attri
1284,goat,wild,attri
1285,goat,white,attri
1286,goat,small,attri
1287,goat,peaceful,attri
1288,goat,old,attri
1289,goat,large,attri
1290,goat,herbivorous,attri
1291,cranberry,sweet,attri
1292,cranberry,sour,attri
1293,cranberry,small,attri
1294,cranberry,rotten,attri
1295,cranberry,ripe,attri
1296,cranberry,red,attri
1297,grapefruit,bitter,attri
1298,cranberry,purple,attri
1299,cranberry,edible,attri
1300,cranberry,delicious,attri
1301,goat,big,attri
1302,goat,black,attri
1303,goat,domestic,attri
1304,goat,edible,attri
1305,cranberry,fresh,attri
1306,donkey,hard-working,attri
1307,grapefruit,delicious,attri
1308,grapefruit,fresh,attri
1309,giraffe,wild,attri
1310,giraffe,tall,attri
1311,giraffe,orange,attri
1312,giraffe,old,attri
1313,giraffe,long,attri
1314,giraffe,large,attri
1315,giraffe,herbivorous,attri
1316,giraffe,brown,attri
1317,giraffe,big,attri
1318,giraffe,african,attri
1319,lime,edible,attri
1320,lime,fresh,attri
1321,lime,green,attri
1322,lime,juicy,attri
1323,giraffe,yellow,attri
1324,lime,ripe,attri
1325,lime,small,attri
1326,lime,sour,attri
1327,lime,tart,attri
1328,lime,tasty,attri
1329,lime,unripe,attri
1330,fox,young,attri
1331,fox,wild,attri
1332,fox,smart,attri
1333,fox,small,attri
1334,fox,sly,attri
1335,fox,silver,attri
1336,fox,red,attri
1337,fox,old,attri
1338,fox,little,attri
1339,lime,rotten,attri
1340,giraffe,young,attri
1341,lemon,yellow,attri
1342,lemon,unripe,attri
1343,grapefruit,juicy,attri
1344,grapefruit,large,attri
1345,grapefruit,nutritious,attri
1346,grapefruit,pink,attri
1347,grapefruit,ripe,attri
1348,grapefruit,rotten,attri
1349,grapefruit,round,attri
1350,grapefruit,sour,attri
1351,grapefruit,sweet,attri
1352,grapefruit,tart,attri
1353,grapefruit,tasty,attri
1354,grapefruit,unripe,attri
1355,grapefruit,yellow,attri
1356,train,electric,attri
1357,train,dusty,attri
1358,train,dirty,attri
1359,train,crowded,attri
1360,lemon,tasty,attri
1361,lemon,tart,attri
1362,lemon,sour,attri
1363,lemon,rotten,attri
1364,lemon,ripe,attri
1365,lemon,oval,attri
1366,grapefruit,edible,attri
1367,lemon,juicy,attri
1368,lemon,edible,attri
1369,train,beautiful,attri
1370,train,big,attri
1371,train,cheap,attri
1372,train,clean,attri
1373,train,comfortable,attri
1374,lemon,fresh,attri
1375,coconut,edible,attri
1376,donkey,grey,attri
1377,donkey,friendly,attri
1378,table,square,attri
1379,cow,heavy,attri
1380,cow,grey,attri
1381,cow,gray,attri
1382,cow,female,attri
1383,cow,edible,attri
1384,cow,domestic,attri
1385,cow,brown,attri
1386,cow,black,attri
1387,cow,big,attri
1388,helicopter,expensive,attri
1389,helicopter,fast,attri
1390,helicopter,heavy,attri
1391,helicopter,loud,attri
1392,table,solid,attri
1393,helicopter,new,attri
1394,helicopter,old,attri
1395,helicopter,powerful,attri
1396,wardrobe,antique,attri
1397,wardrobe,big,attri
1398,wardrobe,dusty,attri
1399,wardrobe,heavy,attri
1400,wardrobe,large,attri
1401,wardrobe,messy,attri
1402,wardrobe,new,attri
1403,wardrobe,old,attri
1404,wardrobe,rectangular,attri
1405,wardrobe,roomy,attri
1406,wardrobe,spacious,attri
1407,cat,young,attri
1408,helicopter,noisy,attri
1409,cat,white,attri
1410,table,small,attri
1411,table,rectangular,attri
1412,motorcycle,fast,attri
1413,motorcycle,fancy,attri
1414,motorcycle,expensive,attri
1415,motorcycle,dusty,attri
1416,motorcycle,dirty,attri
1417,motorcycle,dangerous,attri
1418,motorcycle,clean,attri
1419,motorcycle,cheap,attri
1420,motorcycle,black,attri
1421,motorcycle,big,attri
1422,motorcycle,beautiful,attri
1423,cow,young,attri
1424,cow,white,attri
1425,cow,tame,attri
1426,table,round,attri
1427,cow,stupid,attri
1428,cow,slow,attri
1429,cow,peaceful,attri
1430,cow,old,attri
1431,cow,large,attri
1432,cow,herbivorous,attri
1433,table,antique,attri
1434,table,dusty,attri
1435,table,empty,attri
1436,table,flat,attri
1437,table,heavy,attri
1438,table,large,attri
1439,table,new,attri
1440,table,old,attri
1441,table,oval,attri
1442,cow,smelly,attri
1443,cat,soft,attri
1444,cat,smart,attri
1445,cat,small,attri
1446,jet,noisy,attri
1447,jet,new,attri
1448,jet,loud,attri
1449,jet,long,attri
1450,jet,heavy,attri
1451,jet,fast,attri
1452,jet,expensive,attri
1453,jet,big,attri
1454,beaver,aquatic,attri
1455,beaver,brown,attri
1456,beaver,industrious,attri
1457,beaver,little,attri
1458,beaver,old,attri
1459,beaver,small,attri
1460,jet,old,attri
1461,beaver,smart,attri
1462,beaver,young,attri
1463,bull,young,attri
1464,bull,strong,attri
1465,bull,old,attri
1466,bull,male,attri
1467,bull,large,attri
1468,bull,heavy,attri
1469,bull,grey,attri
1470,bull,gray,attri
1471,bull,fast,attri
1472,bull,domestic,attri
1473,bull,dangerous,attri
1474,bull,brown,attri
1475,bull,black,attri
1476,beaver,wild,attri
1477,jet,powerful,attri
1478,bear,young,attri
1479,bear,wild,attri
1480,cat,silent,attri
1481,cat,quiet,attri
1482,cat,quick,attri
1483,cat,old,attri
1484,cat,independent,attri
1485,cat,hungry,attri
1486,cat,grey,attri
1487,cat,gray,attri
1488,cat,domestic,attri
1489,cat,cute,attri
1490,cat,curious,attri
1491,cat,black,attri
1492,cat,beautiful,attri
1493,cat,agile,attri
1494,bear,aggressive,attri
1495,bear,big,attri
1496,bear,black,attri
1497,bear,white,attri
1498,bear,strong,attri
1499,bear,solitary,attri
1500,bear,scary,attri
1501,bear,old,attri
1502,bear,large,attri
1503,motorcycle,green,attri
1504,bear,heavy,attri
1505,bear,gray,attri
1506,bear,frightening,attri
1507,bear,fierce,attri
1508,bear,ferocious,attri
1509,bear,dangerous,attri
1510,bear,brown,attri
1511,bear,grey,attri
1512,motorcycle,heavy,attri
1513,motorcycle,large,attri
1514,motorcycle,long,attri
1515,scooter,expensive,attri
1516,scooter,dusty,attri
1517,scooter,dirty,attri
1518,scooter,colourful,attri
1519,scooter,colorful,attri
1520,scooter,clean,attri
1521,scooter,cheap,attri
1522,scooter,black,attri
1523,scooter,beautiful,attri
1524,deer,young,attri
1525,deer,wild,attri
1526,deer,timid,attri
1527,deer,old,attri
1528,deer,large,attri
1529,scooter,fancy,attri
1530,deer,herbivorous,attri
1531,deer,edible,attri
1532,deer,brown,attri
1533,deer,big,attri
1534,glider,expensive,attri
1535,couch,antique,attri
1536,couch,comfortable,attri
1537,couch,cosy,attri
1538,couch,dusty,attri
1539,couch,hard,attri
1540,couch,heavy,attri
1541,couch,large,attri
1542,couch,long,attri
1543,couch,new,attri
1544,couch,old,attri
1545,deer,fast,attri
1546,scooter,fast,attri
1547,scooter,green,attri
1548,chair,uncomfortable,attri
1549,donkey,domestic,attri
1550,donkey,brown,attri
1551,donkey,big,attri
1552,bookcase,antique,attri
1553,bookcase,big,attri
1554,bookcase,dusty,attri
1555,bookcase,heavy,attri
1556,bookcase,large,attri
1557,bookcase,new,attri
1558,bookcase,old,attri
1559,bookcase,rectangular,attri
1560,scooter,white,attri
1561,scooter,slow,attri
1562,scooter,silver,attri
1563,scooter,shiny,attri
1564,scooter,red,attri
1565,scooter,old,attri
1566,chair,tall,attri
1567,chair,soft,attri
1568,chair,short,attri
1569,chair,old,attri
1570,chair,new,attri
1571,chair,hard,attri
1572,couch,rectangular,attri
1573,chair,empty,attri
1574,chair,antique,attri
1575,scooter,loud,attri
1576,scooter,luxurious,attri
1577,scooter,luxury,attri
1578,scooter,new,attri
1579,scooter,noisy,attri
1580,chair,comfortable,attri
1581,donkey,gray,attri
1582,couch,small,attri
1583,couch,uncomfortable,attri
1584,dresser,new,attri
1585,dresser,old,attri
1586,dresser,rectangular,attri
1587,dresser,square,attri
1588,sofa,antique,attri
1589,sofa,comfortable,attri
1590,sofa,cosy,attri
1591,sofa,dusty,attri
1592,sofa,hard,attri
1593,sofa,heavy,attri
1594,sofa,large,attri
1595,sofa,long,attri
1596,sofa,new,attri
1597,sofa,old,attri
1598,dresser,large,attri
1599,sofa,rectangular,attri
1600,sofa,soft,attri
1601,sofa,uncomfortable,attri
1602,motorcycle,white,attri
1603,motorcycle,small,attri
1604,motorcycle,slow,attri
1605,motorcycle,short,attri
1606,motorcycle,shiny,attri
1607,motorcycle,red,attri
1608,motorcycle,old,attri
1609,motorcycle,noisy,attri
1610,motorcycle,new,attri
1611,motorcycle,luxury,attri
1612,motorcycle,luxurious,attri
1613,motorcycle,loud,attri
1614,sofa,small,attri
1615,dresser,heavy,attri
1616,dresser,big,attri
1617,dresser,antique,attri
1618,glider,fast,attri
1619,glider,heavy,attri
1620,glider,light,attri
1621,glider,new,attri
1622,glider,old,attri
1623,glider,quiet,attri
1624,glider,silent,attri
1625,glider,white,attri
1626,coyote,young,attri
1627,desk,antique,attri
1628,desk,dusty,attri
1629,desk,empty,attri
1630,desk,flat,attri
1631,desk,large,attri
1632,desk,new,attri
1633,desk,old,attri
1634,desk,rectangular,attri
1635,glider,light,attri
1636,coyote,american,attri
1637,coyote,aggressive,attri
1638,coyote,brown,attri
1639,coyote,carnivorous,attri
1640,coyote,dangerous,attri
1641,couch,soft,attri
1642,coyote,fast,attri
1643,coyote,red,attri
1644,coyote,wild,attri
1645,desk,square,attri
1646,desk,solid,attri
1647,desk,small,attri
1648,desk,round,attri
1649,coyote,old,attri
1650,coconut,delicious,attri
1651,coconut,brown,attri
1652,cherry,unripe,attri
1653,vest,tight,attri
1654,vest,warm,attri
1655,vest,white,attri
1656,vest,clean,attri
1657,car,beautiful,attri
1658,car,big,attri
1659,car,black,attri
1660,car,cheap,attri
1661,car,clean,attri
1662,car,comfortable,attri
1663,car,dirty,attri
1664,car,dusty,attri
1665,car,expensive,attri
1666,car,fancy,attri
1667,vest,short,attri
1668,car,fast,attri
1669,car,heavy,attri
1670,car,large,attri
1671,car,luxurious,attri
1672,car,luxury,attri
1673,car,new,attri
1674,car,old,attri
1675,car,red,attri
1676,yacht,white,attri
1677,yacht,small,attri
1678,yacht,slow,attri
1679,yacht,short,attri
1680,yacht,old,attri
1681,yacht,new,attri
1682,yacht,luxury,attri
1683,car,green,attri
1684,yacht,luxurious,attri
1685,vest,pretty,attri
1686,vest,nice,attri
1687,sheep,cuddly,attri
1688,sheep,black,attri
1689,rat,young,attri
1690,rat,wild,attri
1691,rat,white,attri
1692,rat,ugly,attri
1693,rat,social,attri
1694,rat,small,attri
1695,rat,scary,attri
1696,rat,old,attri
1697,rat,little,attri
1698,rat,grey,attri
1699,rat,gray,attri
1700,rat,frightening,attri
1701,vest,old,attri
1702,rat,fast,attri
1703,rat,dirty,attri
1704,vest,black,attri
1705,vest,clean,attri
1706,vest,colorful,attri
1707,vest,colourful,attri
1708,vest,dirty,attri
1709,vest,elegant,attri
1710,vest,expensive,attri
1711,vest,fancy,attri
1712,vest,fashionable,attri
1713,vest,formal,attri
1714,vest,long,attri
1715,vest,loose,attri
1716,vest,new,attri
1717,rat,domestic,attri
1718,yacht,long,attri
1719,yacht,large,attri
1720,yacht,heavy,attri
1721,bottle,breakable,attri
1722,bottle,clean,attri
1723,bottle,dirty,attri
1724,bottle,empty,attri
1725,bottle,fragile,attri
1726,bottle,full,attri
1727,bottle,green,attri
1728,bottle,heavy,attri
1729,bottle,large,attri
1730,bottle,light,attri
1731,bottle,little,attri
1732,bottle,new,attri
1733,bottle,old,attri
1734,bottle,opaque,attri
1735,bottle,big,attri
1736,bottle,recyclable,attri
1737,bottle,small,attri
1738,bottle,transparent,attri
1739,bottle,unbreakable,attri
1740,bottle,empty,attri
1741,rabbit,young,attri
1742,rabbit,wild,attri
1743,rabbit,white,attri
1744,rabbit,tame,attri
1745,rabbit,soft,attri
1746,rabbit,social,attri
1747,rabbit,small,attri
1748,rabbit,old,attri
1749,rabbit,little,attri
1750,rabbit,herbivorous,attri
1751,bottle,robust,attri
1752,bag,light,attri
1753,bag,empty,attri
1754,bag,clean,attri
1755,yacht,grey,attri
1756,yacht,gray,attri
1757,yacht,fast,attri
1758,yacht,fancy,attri
1759,yacht,expensive,attri
1760,yacht,brown,attri
1761,yacht,big,attri
1762,yacht,beautiful,attri
1763,car,shiny,attri
1764,car,slow,attri
1765,car,small,attri
1766,car,spacious,attri
1767,car,white,attri
1768,bag,big,attri
1769,bag,breakable,attri
1770,bag,brown,attri
1771,bag,capacious,attri
1772,bag,small,attri
1773,bag,round,attri
1774,bag,old,attri
1775,bag,new,attri
1776,bag,little,attri
1777,bag,light,attri
1778,sheep,cute,attri
1779,bag,large,attri
1780,bag,full,attri
1781,bag,empty,attri
1782,bag,dirty,attri
1783,bag,colourful,attri
1784,bag,colorful,attri
1785,bag,clean,attri
1786,bag,heavy,attri
1787,sheep,domestic,attri
1788,sheep,edible,attri
1789,sheep,gentle,attri
1790,catfish,ugly,attri
1791,catfish,slimy,attri
1792,catfish,silver,attri
1793,catfish,silent,attri
1794,catfish,old,attri
1795,catfish,large,attri
1796,catfish,grey,attri
1797,catfish,gray,attri
1798,catfish,good,attri
1799,catfish,fresh,attri
1800,catfish,edible,attri
1801,catfish,brown,attri
1802,catfish,big,attri
1803,shirt,big,attri
1804,catfish,young,attri
1805,shirt,black,attri
1806,shirt,clean,attri
1807,shirt,colorful,attri
1808,shirt,colourful,attri
1809,shirt,comfortable,attri
1810,shirt,dirty,attri
1811,shirt,elegant,attri
1812,shirt,expensive,attri
1813,shirt,fancy,attri
1814,shirt,fashionable,attri
1815,shirt,formal,attri
1816,shirt,large,attri
1817,shirt,long,attri
1818,shirt,loose,attri
1819,shirt,new,attri
1820,shirt,blue,attri
1821,tiger,asian,attri
1822,tiger,indian,attri
1823,tiger,aggressive,attri
1824,tiger,scary,attri
1825,tiger,quiet,attri
1826,tiger,old,attri
1827,tiger,large,attri
1828,tiger,hungry,attri
1829,tiger,frightening,attri
1830,tiger,fierce,attri
1831,tiger,ferocious,attri
1832,tiger,fast,attri
1833,tiger,dangerous,attri
1834,scarf,black,attri
1835,scarf,clean,attri
1836,scarf,colorful,attri
1837,scarf,comfortable,attri
1838,scarf,dirty,attri
1839,scarf,elegant,attri
1840,scarf,expensive,attri
1841,tiger,big,attri
1842,tiger,carnivorous,attri
1843,scarf,clean,attri
1844,scarf,white,attri
1845,scarf,warm,attri
1846,scarf,soft,attri
1847,shirt,nice,attri
1848,scarf,short,attri
1849,scarf,old,attri
1850,scarf,new,attri
1851,scarf,long,attri
1852,scarf,formal,attri
1853,scarf,fashionable,attri
1854,scarf,fancy,attri
1855,scarf,pretty,attri
1856,rabbit,grey,attri
1857,shirt,old,attri
1858,shirt,red,attri
1859,sweater,blue,attri
1860,sweater,clean,attri
1861,sweater,colorful,attri
1862,sweater,colourful,attri
1863,sweater,comfortable,attri
1864,sweater,dirty,attri
1865,sweater,elegant,attri
1866,sweater,expensive,attri
1867,sweater,fancy,attri
1868,sweater,fashionable,attri
1869,sweater,large,attri
1870,sweater,long,attri
1871,sweater,loose,attri
1872,sweater,new,attri
1873,sweater,black,attri
1874,sweater,nice,attri
1875,sweater,pretty,attri
1876,sweater,red,attri
1877,sweater,short,attri
1878,sweater,small,attri
1879,sweater,tight,attri
1880,sweater,warm,attri
1881,sweater,white,attri
1882,sweater,clean,attri
1883,sheep,young,attri
1884,sheep,white,attri
1885,sheep,tame,attri
1886,sheep,peaceful,attri
1887,sheep,old,attri
1888,sheep,herbivorous,attri
1889,sweater,old,attri
1890,sweater,big,attri
1891,carp,big,attri
1892,carp,edible,attri
1893,shirt,short,attri
1894,shirt,small,attri
1895,shirt,striped,attri
1896,shirt,tight,attri
1897,shirt,white,attri
1898,shirt,clean,attri
1899,squirrel,young,attri
1900,squirrel,wild,attri
1901,squirrel,urban,attri
