,type,word1,word2,word3,target
758,2j,prisoner,freedom,child,adult
759,2j,apostate,belief,sin,clergyman
760,2j,wood,splinter,sin,clergyman
761,2j,prisoner,freedom,sin,clergyman
762,2i,tundra,tree,woman,penis
763,2i,horse,wings,woman,penis
764,2i,perfection,fault,woman,penis
765,2i,tundra,tree,infinite,end
766,2i,horse,wings,infinite,end
767,2i,perfection,fault,infinite,end
768,2i,tundra,tree,snake,legs
769,2i,horse,wings,snake,legs
770,2i,perfection,fault,snake,legs
771,2i,tundra,tree,snake,feet
772,2i,horse,wings,snake,feet
773,2i,perfection,fault,snake,feet
774,2i,tundra,tree,poor,money
775,2i,horse,wings,poor,money
776,2i,perfection,fault,poor,money
777,2i,tundra,tree,desert,water
778,2i,horse,wings,desert,water
779,2i,perfection,fault,desert,water
780,2i,tundra,tree,bird,lips
781,2i,horse,wings,bird,lips
782,2i,perfection,fault,bird,lips
783,2i,tundra,tree,ocean,dryness
784,2i,horse,wings,ocean,dryness
785,2i,perfection,fault,ocean,dryness
786,2i,tundra,tree,unemployed,job
787,2i,horse,wings,unemployed,job
788,2i,perfection,fault,unemployed,job
789,2i,tundra,tree,deaf,hearing
790,2i,horse,wings,deaf,hearing
791,2i,perfection,fault,deaf,hearing
792,2i,tundra,tree,desert,evergreen
793,2i,horse,wings,desert,evergreen
794,2i,perfection,fault,desert,evergreen
795,2i,tundra,tree,jesus,sins
796,2i,horse,wings,jesus,sins
797,2i,perfection,fault,jesus,sins
798,2i,tundra,tree,worm,feet
799,2i,horse,wings,worm,feet
800,2i,perfection,fault,worm,feet
801,2i,tundra,tree,poverty,riches
802,2i,horse,wings,poverty,riches
803,2i,perfection,fault,poverty,riches
804,2i,tundra,tree,ocean,camel
805,2i,horse,wings,ocean,camel
806,2i,perfection,fault,ocean,camel
807,2i,tundra,tree,penguin,flight
808,2i,horse,wings,penguin,flight
809,2i,perfection,fault,penguin,flight
810,2i,tundra,tree,famine,food
811,2i,horse,wings,famine,food
812,2i,perfection,fault,famine,food
813,2i,tundra,tree,fish,hair
814,2i,horse,wings,fish,hair
815,2i,perfection,fault,fish,hair
816,2i,tundra,tree,mollusk,spine
817,2i,horse,wings,mollusk,spine
818,2i,perfection,fault,mollusk,spine
819,2i,tundra,tree,sinners,heaven
820,2i,horse,wings,sinners,heaven
821,2i,perfection,fault,sinners,heaven
822,2i,tundra,tree,honesty,deception
823,2i,horse,wings,honesty,deception
824,2i,perfection,fault,honesty,deception
825,2i,tundra,tree,hell,saints
826,2i,horse,wings,hell,saints
827,2i,perfection,fault,hell,saints
828,2i,tundra,tree,animal,leaf
829,2i,horse,wings,animal,leaf
830,2i,perfection,fault,animal,leaf
831,2i,tundra,tree,pig,horns
832,2i,horse,wings,pig,horns
833,2i,perfection,fault,pig,horns
834,2i,tundra,tree,heaven,sinners
835,2i,horse,wings,heaven,sinners
836,2i,perfection,fault,heaven,sinners
837,2i,tundra,tree,skunk,pouch
838,2i,horse,wings,skunk,pouch
839,2i,perfection,fault,skunk,pouch
840,2i,tundra,tree,mammal,scales
841,2i,horse,wings,mammal,scales
842,2i,perfection,fault,mammal,scales
843,2i,tundra,tree,health,disease
844,2i,horse,wings,health,disease
845,2i,perfection,fault,health,disease
846,2i,tundra,tree,venus,life
847,2i,horse,wings,venus,life
848,2i,perfection,fault,venus,life
849,2i,tundra,tree,tree,blood
850,2i,horse,wings,tree,blood
851,2i,perfection,fault,tree,blood
852,2i,tundra,tree,water,calories
853,2i,horse,wings,water,calories
854,2i,perfection,fault,water,calories
855,2i,tundra,tree,hearing,deaf
856,2i,horse,wings,hearing,deaf
857,2i,perfection,fault,hearing,deaf
858,2i,tundra,tree,pride,embarrassment
859,2i,horse,wings,pride,embarrassment
860,2i,perfection,fault,pride,embarrassment
861,2i,tundra,tree,plain,tree
862,2i,horse,wings,plain,tree
863,2i,perfection,fault,plain,tree
864,2i,tundra,tree,flight,penguin
865,2i,horse,wings,flight,penguin
866,2i,perfection,fault,flight,penguin
867,2i,tundra,tree,forest,sand
868,2i,horse,wings,forest,sand
869,2i,perfection,fault,forest,sand
870,2i,tundra,tree,hair,fish
871,2i,horse,wings,hair,fish
872,2i,perfection,fault,hair,fish
873,2i,tundra,tree,camel,ocean
874,2i,horse,wings,camel,ocean
875,2i,perfection,fault,camel,ocean
876,2i,tundra,tree,animals,soul
877,2i,horse,wings,animals,soul
878,2i,perfection,fault,animals,soul
879,1e,queen,Elizabeth,ocean,Pacific
880,1e,river,Nile,ocean,Pacific
881,1e,mountain,Everest,ocean,Pacific
882,1e,queen,Elizabeth,planet,Earth
883,1e,river,Nile,planet,Earth
884,1e,mountain,Everest,planet,Earth
885,1e,queen,Elizabeth,country,Egypt
886,1e,river,Nile,country,Egypt
887,1e,mountain,Everest,country,Egypt
888,1e,queen,Elizabeth,country,Ireland
889,1e,river,Nile,country,Ireland
890,1e,mountain,Everest,country,Ireland
891,1e,queen,Elizabeth,princess,Diana
892,1e,river,Nile,princess,Diana
893,1e,mountain,Everest,princess,Diana
894,1e,queen,Elizabeth,ocean,Atlantic
895,1e,river,Nile,ocean,Atlantic
896,1e,mountain,Everest,ocean,Atlantic
897,1e,queen,Elizabeth,prince,Charles
898,1e,river,Nile,prince,Charles
899,1e,mountain,Everest,prince,Charles
900,1e,queen,Elizabeth,city,Dallas
901,1e,river,Nile,city,Dallas
902,1e,mountain,Everest,city,Dallas
903,1e,queen,Elizabeth,university,Yale
904,1e,river,Nile,university,Yale
905,1e,mountain,Everest,university,Yale
906,1e,queen,Elizabeth,state,Virginia
907,1e,river,Nile,state,Virginia
908,1e,mountain,Everest,state,Virginia
909,1e,queen,Elizabeth,ocean,Indian
910,1e,river,Nile,ocean,Indian
911,1e,mountain,Everest,ocean,Indian
912,1e,queen,Elizabeth,city,Memphis
913,1e,river,Nile,city,Memphis
914,1e,mountain,Everest,city,Memphis
915,1e,queen,Elizabeth,lake,Erie
916,1e,river,Nile,lake,Erie
917,1e,mountain,Everest,lake,Erie
918,1e,queen,Elizabeth,king,Arthur
919,1e,river,Nile,king,Arthur
920,1e,mountain,Everest,king,Arthur
921,1e,queen,Elizabeth,snake,Cobra
922,1e,river,Nile,snake,Cobra
923,1e,mountain,Everest,snake,Cobra
924,1e,queen,Elizabeth,lake,Michigan
925,1e,river,Nile,lake,Michigan
926,1e,mountain,Everest,lake,Michigan
927,1e,queen,Elizabeth,king,Henry
928,1e,river,Nile,king,Henry
929,1e,mountain,Everest,king,Henry
930,1e,queen,Elizabeth,car,Camaro
931,1e,river,Nile,car,Camaro
932,1e,mountain,Everest,car,Camaro
933,1e,queen,Elizabeth,company,Apple
934,1e,river,Nile,company,Apple
935,1e,mountain,Everest,company,Apple
936,1e,queen,Elizabeth,hero,Superman
937,1e,river,Nile,hero,Superman
938,1e,mountain,Everest,hero,Superman
939,1e,queen,Elizabeth,team,Rangers
940,1e,river,Nile,team,Rangers
941,1e,mountain,Everest,team,Rangers
942,1e,queen,Elizabeth,car,Honda
943,1e,river,Nile,car,Honda
944,1e,mountain,Everest,car,Honda
945,1e,queen,Elizabeth,horse,Palomino
946,1e,river,Nile,horse,Palomino
947,1e,mountain,Everest,horse,Palomino
948,1e,queen,Elizabeth,singer,Madonna
949,1e,river,Nile,singer,Madonna
950,1e,mountain,Everest,singer,Madonna
951,1e,queen,Elizabeth,computer,Dell
952,1e,river,Nile,computer,Dell
953,1e,mountain,Everest,computer,Dell
954,1e,queen,Elizabeth,television,Sony
955,1e,river,Nile,television,Sony
956,1e,mountain,Everest,television,Sony
957,1e,queen,Elizabeth,cat,Siamese
958,1e,river,Nile,cat,Siamese
959,1e,mountain,Everest,cat,Siamese
960,1e,queen,Elizabeth,Cobra,snake
961,1e,river,Nile,Cobra,snake
962,1e,mountain,Everest,Cobra,snake
963,1e,queen,Elizabeth,Memphis,city
964,1e,river,Nile,Memphis,city
965,1e,mountain,Everest,Memphis,city
966,1e,queen,Elizabeth,pipeline,Alaska
967,1e,river,Nile,pipeline,Alaska
968,1e,mountain,Everest,pipeline,Alaska
969,1e,queen,Elizabeth,Indian,ocean
970,1e,river,Nile,Indian,ocean
971,1e,mountain,Everest,Indian,ocean
972,1e,queen,Elizabeth,Earth,planet
973,1e,river,Nile,Earth,planet
974,1e,mountain,Everest,Earth,planet
975,1e,queen,Elizabeth,Ireland,country
976,1e,river,Nile,Ireland,country
977,1e,mountain,Everest,Ireland,country
978,1d,groceries,eggs,snacks,chips
979,1d,dishes,saucers,snacks,chips
980,1d,refreshments,sandwiches,snacks,chips
981,1d,groceries,eggs,cutlery,forks
982,1d,dishes,saucers,cutlery,forks
983,1d,refreshments,sandwiches,cutlery,forks
984,1d,groceries,eggs,utensils,forks
985,1d,dishes,saucers,utensils,forks
986,1d,refreshments,sandwiches,utensils,forks
987,1d,groceries,eggs,furniture,chairs
988,1d,dishes,saucers,furniture,chairs
989,1d,refreshments,sandwiches,furniture,chairs
990,1d,groceries,eggs,coins,pennies
991,1d,dishes,saucers,coins,pennies
992,1d,refreshments,sandwiches,coins,pennies
993,1d,groceries,eggs,nuts,cashews
994,1d,dishes,saucers,nuts,cashews
995,1d,refreshments,sandwiches,nuts,cashews
996,1d,groceries,eggs,birds,crows
997,1d,dishes,saucers,birds,crows
998,1d,refreshments,sandwiches,birds,crows
999,1d,groceries,eggs,fruit,apples
1000,1d,dishes,saucers,fruit,apples
1001,1d,refreshments,sandwiches,fruit,apples
1002,1d,groceries,eggs,pets,dogs
1003,1d,dishes,saucers,pets,dogs
1004,1d,refreshments,sandwiches,pets,dogs
1005,1d,groceries,eggs,clothing,shirts
1006,1d,dishes,saucers,clothing,shirts
1007,1d,refreshments,sandwiches,clothing,shirts
1008,1d,groceries,eggs,animals,cats
1009,1d,dishes,saucers,animals,cats
1010,1d,refreshments,sandwiches,animals,cats
1011,1d,groceries,eggs,beverages,sodas
1012,1d,dishes,saucers,beverages,sodas
1013,1d,refreshments,sandwiches,beverages,sodas
1014,1d,groceries,eggs,beverages,tea
1015,1d,dishes,saucers,beverages,tea
1016,1d,refreshments,sandwiches,beverages,tea
1017,1d,groceries,eggs,animals,dogs
1018,1d,dishes,saucers,animals,dogs
1019,1d,refreshments,sandwiches,animals,dogs
1020,1d,groceries,eggs,clothes,shirts
1021,1d,dishes,saucers,clothes,shirts
1022,1d,refreshments,sandwiches,clothes,shirts
1023,1d,groceries,eggs,flowers,dahlias
1024,1d,dishes,saucers,flowers,dahlias
1025,1d,refreshments,sandwiches,flowers,dahlias
1026,1d,groceries,eggs,jewelry,rings
1027,1d,dishes,saucers,jewelry,rings
1028,1d,refreshments,sandwiches,jewelry,rings
1029,1d,groceries,eggs,fish,salmon
1030,1d,dishes,saucers,fish,salmon
1031,1d,refreshments,sandwiches,fish,salmon
1032,1d,groceries,eggs,dogs,collies
1033,1d,dishes,saucers,dogs,collies
1034,1d,refreshments,sandwiches,dogs,collies
1035,1d,groceries,eggs,bedding,sheets
1036,1d,dishes,saucers,bedding,sheets
1037,1d,refreshments,sandwiches,bedding,sheets
1038,1d,groceries,eggs,animals,cows
1039,1d,dishes,saucers,animals,cows
1040,1d,refreshments,sandwiches,animals,cows
1041,1d,groceries,eggs,clothes,blouses
1042,1d,dishes,saucers,clothes,blouses
1043,1d,refreshments,sandwiches,clothes,blouses
1044,1d,groceries,eggs,poems,sonnets
1045,1d,dishes,saucers,poems,sonnets
1046,1d,refreshments,sandwiches,poems,sonnets
1047,1d,groceries,eggs,hats,sombreros
1048,1d,dishes,saucers,hats,sombreros
1049,1d,refreshments,sandwiches,hats,sombreros
1050,1d,groceries,eggs,colors,blue
1051,1d,dishes,saucers,colors,blue
1052,1d,refreshments,sandwiches,colors,blue
1053,1d,groceries,eggs,clothes,pants
1054,1d,dishes,saucers,clothes,pants
1055,1d,refreshments,sandwiches,clothes,pants
1056,1d,groceries,eggs,clothing,dresses
1057,1d,dishes,saucers,clothing,dresses
1058,1d,refreshments,sandwiches,clothing,dresses
1059,1d,groceries,eggs,silverware,spoon
1060,1d,dishes,saucers,silverware,spoon
1061,1d,refreshments,sandwiches,silverware,spoon
1062,1d,groceries,eggs,makeup,eyeshadow
1063,1d,dishes,saucers,makeup,eyeshadow
1064,1d,refreshments,sandwiches,makeup,eyeshadow
1065,1d,groceries,eggs,china,plates
1066,1d,dishes,saucers,china,plates
1067,1d,refreshments,sandwiches,china,plates
1068,1d,groceries,eggs,cars,fords
1069,1d,dishes,saucers,cars,fords
1070,1d,refreshments,sandwiches,cars,fords
1071,1d,groceries,eggs,instrument,flute
1072,1d,dishes,saucers,instrument,flute
1073,1d,refreshments,sandwiches,instrument,flute
1074,1d,groceries,eggs,money,dime
1075,1d,dishes,saucers,money,dime
1076,1d,refreshments,sandwiches,money,dime
1077,1d,groceries,eggs,cars,sedan
1078,1d,dishes,saucers,cars,sedan
1079,1d,refreshments,sandwiches,cars,sedan
1080,1d,groceries,eggs,libraries,books
1081,1d,dishes,saucers,libraries,books
1082,1d,refreshments,sandwiches,libraries,books
1083,1d,groceries,eggs,seating,chair
1084,1d,dishes,saucers,seating,chair
1085,1d,refreshments,sandwiches,seating,chair
1086,1d,groceries,eggs,landscape,flowers
1087,1d,dishes,saucers,landscape,flowers
1088,1d,refreshments,sandwiches,landscape,flowers
1089,1d,groceries,eggs,hobby,stamps
1090,1d,dishes,saucers,hobby,stamps
1091,1d,refreshments,sandwiches,hobby,stamps
1092,1d,groceries,eggs,eyeshadow,makeup
1093,1d,dishes,saucers,eyeshadow,makeup
1094,1d,refreshments,sandwiches,eyeshadow,makeup
1095,1d,groceries,eggs,sheets,bedding
1096,1d,dishes,saucers,sheets,bedding
1097,1d,refreshments,sandwiches,sheets,bedding
1098,1d,groceries,eggs,crows,birds
1099,1d,dishes,saucers,crows,birds
1100,1d,refreshments,sandwiches,crows,birds
1101,1d,groceries,eggs,dogs,animals
1102,1d,dishes,saucers,dogs,animals
1103,1d,refreshments,sandwiches,dogs,animals
1104,1d,groceries,eggs,fords,cars
1105,1d,dishes,saucers,fords,cars
1106,1d,refreshments,sandwiches,fords,cars
1107,3c,eating,gluttony,hunger,starvation
1108,3c,concerned,obsessed,hunger,starvation
1109,3c,bleeding,hemorrhage,hunger,starvation
1110,3c,eating,gluttony,sadness,depression
1111,3c,concerned,obsessed,sadness,depression
1112,3c,bleeding,hemorrhage,sadness,depression
1113,3c,eating,gluttony,fat,obese
1114,3c,concerned,obsessed,fat,obese
1115,3c,bleeding,hemorrhage,fat,obese
1116,3c,eating,gluttony,thin,anorexic
1117,3c,concerned,obsessed,thin,anorexic
1118,3c,bleeding,hemorrhage,thin,anorexic
1119,3c,eating,gluttony,angry,enraged
1120,3c,concerned,obsessed,angry,enraged
1121,3c,bleeding,hemorrhage,angry,enraged
1122,3c,eating,gluttony,breathing,hyperventilating
1123,3c,concerned,obsessed,breathing,hyperventilating
1124,3c,bleeding,hemorrhage,breathing,hyperventilating
1125,3c,eating,gluttony,tired,exhausted
1126,3c,concerned,obsessed,tired,exhausted
1127,3c,bleeding,hemorrhage,tired,exhausted
1128,3c,eating,gluttony,breathe,hyperventilate
1129,3c,concerned,obsessed,breathe,hyperventilate
1130,3c,bleeding,hemorrhage,breathe,hyperventilate
1131,3c,eating,gluttony,confident,arrogance
1132,3c,concerned,obsessed,confident,arrogance
1133,3c,bleeding,hemorrhage,confident,arrogance
1134,3c,eating,gluttony,fear,panic
1135,3c,concerned,obsessed,fear,panic
1136,3c,bleeding,hemorrhage,fear,panic
1137,3c,eating,gluttony,enthusiasm,mania
1138,3c,concerned,obsessed,enthusiasm,mania
1139,3c,bleeding,hemorrhage,enthusiasm,mania
1140,3c,eating,gluttony,drinking,alcoholic
1141,3c,concerned,obsessed,drinking,alcoholic
1142,3c,bleeding,hemorrhage,drinking,alcoholic
1143,3c,eating,gluttony,nudging,shoving
1144,3c,concerned,obsessed,nudging,shoving
1145,3c,bleeding,hemorrhage,nudging,shoving
1146,3c,eating,gluttony,worried,frantic
1147,3c,concerned,obsessed,worried,frantic
1148,3c,bleeding,hemorrhage,worried,frantic
1149,3c,eating,gluttony,overcooked,burnt
1150,3c,concerned,obsessed,overcooked,burnt
1151,3c,bleeding,hemorrhage,overcooked,burnt
1152,3c,eating,gluttony,attraction,lust
1153,3c,concerned,obsessed,attraction,lust
1154,3c,bleeding,hemorrhage,attraction,lust
1155,3c,eating,gluttony,chilled,hypothermia
1156,3c,concerned,obsessed,chilled,hypothermia
1157,3c,bleeding,hemorrhage,chilled,hypothermia
1158,3c,eating,gluttony,hot,burning
1159,3c,concerned,obsessed,hot,burning
1160,3c,bleeding,hemorrhage,hot,burning
1161,3c,eating,gluttony,wet,saturated
1162,3c,concerned,obsessed,wet,saturated
1163,3c,bleeding,hemorrhage,wet,saturated
1164,3c,eating,gluttony,caring,overbearing
1165,3c,concerned,obsessed,caring,overbearing
1166,3c,bleeding,hemorrhage,caring,overbearing
1167,3c,eating,gluttony,dismayed,depressed
1168,3c,concerned,obsessed,dismayed,depressed
1169,3c,bleeding,hemorrhage,dismayed,depressed
1170,3c,eating,gluttony,homely,grotesque
1171,3c,concerned,obsessed,homely,grotesque
1172,3c,bleeding,hemorrhage,homely,grotesque
1173,3c,eating,gluttony,drinking,swilling
1174,3c,concerned,obsessed,drinking,swilling
1175,3c,bleeding,hemorrhage,drinking,swilling
1176,3c,eating,gluttony,saving,miser
1177,3c,concerned,obsessed,saving,miser
1178,3c,bleeding,hemorrhage,saving,miser
1179,3c,eating,gluttony,attraction,stalking
1180,3c,concerned,obsessed,attraction,stalking
1181,3c,bleeding,hemorrhage,attraction,stalking
1182,3c,eating,gluttony,crying,sobbing
1183,3c,concerned,obsessed,crying,sobbing
1184,3c,bleeding,hemorrhage,crying,sobbing
1185,3c,eating,gluttony,selfish,egotism
1186,3c,concerned,obsessed,selfish,egotism
1187,3c,bleeding,hemorrhage,selfish,egotism
1188,3c,eating,gluttony,affection,love
1189,3c,concerned,obsessed,affection,love
1190,3c,bleeding,hemorrhage,affection,love
1191,3c,eating,gluttony,crack,break
1192,3c,concerned,obsessed,crack,break
1193,3c,bleeding,hemorrhage,crack,break
1194,3c,eating,gluttony,warm,sweating
1195,3c,concerned,obsessed,warm,sweating
1196,3c,bleeding,hemorrhage,warm,sweating
1197,3c,eating,gluttony,hope,naivete
1198,3c,concerned,obsessed,hope,naivete
1199,3c,bleeding,hemorrhage,hope,naivete
1200,3c,eating,gluttony,thrifty,frugality
1201,3c,concerned,obsessed,thrifty,frugality
1202,3c,bleeding,hemorrhage,thrifty,frugality
1203,3c,eating,gluttony,messy,sloppy
1204,3c,concerned,obsessed,messy,sloppy
1205,3c,bleeding,hemorrhage,messy,sloppy
1206,3c,eating,gluttony,young,underdeveloped
1207,3c,concerned,obsessed,young,underdeveloped
1208,3c,bleeding,hemorrhage,young,underdeveloped
1209,3c,eating,gluttony,money,rich
1210,3c,concerned,obsessed,money,rich
1211,3c,bleeding,hemorrhage,money,rich
1212,3c,eating,gluttony,alcoholic,drinking
1213,3c,concerned,obsessed,alcoholic,drinking
1214,3c,bleeding,hemorrhage,alcoholic,drinking
1215,3c,eating,gluttony,alert,insomniac
1216,3c,concerned,obsessed,alert,insomniac
1217,3c,bleeding,hemorrhage,alert,insomniac
1218,3c,eating,gluttony,insomniac,alert
1219,3c,concerned,obsessed,insomniac,alert
1220,3c,bleeding,hemorrhage,insomniac,alert
1221,3c,eating,gluttony,depressed,dismayed
1222,3c,concerned,obsessed,depressed,dismayed
1223,3c,bleeding,hemorrhage,depressed,dismayed
1224,3c,eating,gluttony,hyperventilating,breathing
1225,3c,concerned,obsessed,hyperventilating,breathing
1226,3c,bleeding,hemorrhage,hyperventilating,breathing
1227,3c,eating,gluttony,arrogance,confident
1228,3c,concerned,obsessed,arrogance,confident
1229,3c,bleeding,hemorrhage,arrogance,confident
1230,5d,contentious,conflict,tired,exhaustion
1231,5d,taciturn,silence,tired,exhaustion
1232,5d,celibate,abstinence,tired,exhaustion
1233,5d,contentious,conflict,happy,contentment
1234,5d,taciturn,silence,happy,contentment
1235,5d,celibate,abstinence,happy,contentment
1236,5d,contentious,conflict,morose,sadness
1237,5d,taciturn,silence,morose,sadness
1238,5d,celibate,abstinence,morose,sadness
1239,5d,contentious,conflict,drunk,intoxication
1240,5d,taciturn,silence,drunk,intoxication
1241,5d,celibate,abstinence,drunk,intoxication
1242,5d,contentious,conflict,lethargic,fatigue
1243,5d,taciturn,silence,lethargic,fatigue
1244,5d,celibate,abstinence,lethargic,fatigue
1245,5d,contentious,conflict,thoughtful,contemplation
1246,5d,taciturn,silence,thoughtful,contemplation
1247,5d,celibate,abstinence,thoughtful,contemplation
1248,5d,contentious,conflict,lazy,indolence
1249,5d,taciturn,silence,lazy,indolence
1250,5d,celibate,abstinence,lazy,indolence
1251,5d,contentious,conflict,sad,depression
1252,5d,taciturn,silence,sad,depression
1253,5d,celibate,abstinence,sad,depression
1254,5d,contentious,conflict,yelling,anger
